Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Button Type,Leading Pedestrian Interval,Date Leading Pedestrian Interval Installed,North/South Pedestrian Interval,East/West Pedestrian Interval,Leading Pedestrian Interval Comment,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Modified Date,Location,Corridor Retiming Zone,Backplate Installed,Backplate Type,Intersection Backplate Status,Dark Signal
5, KOENIG LN / LAMAR BLVD,TRAFFIC,TURNED_ON,LOC16-000020,5159119,PRIMARY,"4, 7", KOENIG LN, LAMAR BLVD,2012199,,,,AUSTIN FULL PURPOSE,2040437,NORTHWEST,,01/01/1900,"5,630",600,2021,APS,False,,,,,False,"4509, 5393, 5862",58164b9af9195edb2a5e3a0d,,,COA,OK,05/26/2022 05:00:00 AM +0000,,,06/28/2024 05:49:00 PM +0000,POINT (-97.726334 30.325943),North Lamar 1,False,,,NO
79, BURNET RD / RICHCREEK RD,TRAFFIC,TURNED_ON,LOC16-000390,5157931,PRIMARY,7, BURNET RD, RICHCREEK RD,2011237,,,,AUSTIN FULL PURPOSE,2011236,NORTHWEST,,08/28/1968,"2,401","7,500",2021,,True,,,"4p, 8p",Yes,False,"675, 828",5b5c434e97428f168b0e866e,,,COA,BROKEN,07/09/2024 05:00:00 AM +0000,,,06/27/2024 06:25:00 PM +0000,POINT (-97.734337 30.350573),Burnet,False,,,NO
37, GUADALUPE ST / 21ST ST,TRAFFIC,TURNED_ON,LOC16-000180,5157063,PRIMARY,9, GUADALUPE ST, 21ST ST,2017637,,,,AUSTIN FULL PURPOSE,2017636,CENTRAL,,12/24/1954,401,"2,100",2021,APS,True,11/27/2019 12:00:00 AM,,"4p, 8p",,False,"2780, 498, 5178",5817c07ae052e0422be6c43e,,,COA,NO DETECTION,06/14/2017 05:00:00 AM +0000,,,06/25/2024 06:47:00 PM +0000,POINT (-97.741905 30.283796),Campus,False,,,NO
50, GUADALUPE ST / 45TH ST,TRAFFIC,TURNED_ON,LOC16-000245,5158333,PRIMARY,9, GUADALUPE ST, 45TH ST,2015915,,,,AUSTIN FULL PURPOSE,2015882,NORTHWEST,,12/24/1954,501,"4,482",2021,Push-Button,False,,,,,False,"1056, 485, 609, 978",5817c07be052e0422be6c458,,,COA,OK,06/21/2021 05:00:00 AM +0000,,,06/27/2024 06:20:00 PM +0000,POINT (-97.732979 30.310843),Triangle,False,,,NO
65, DEAN KEETON ST / MEDICAL ARTS ST,TRAFFIC,TURNED_ON,LOC16-000320,5158913,PRIMARY,"1, 9", DEAN KEETON ST, MEDICAL ARTS ST,2017262,,,,AUSTIN FULL PURPOSE,2017316,CENTRAL,,05/07/1971,"2,900",818,2021,,False,,,,,False,2006,5817c07ce052e0422be6c476,,,COA,BROKEN,05/21/2024 05:00:00 AM +0000,,,07/23/2024 03:05:00 PM +0000,POINT (-97.729134 30.28833),Campus,False,,,NO
208, 6TH ST / WEST LYNN ST,TRAFFIC,TURNED_ON,LOC16-001025,5154206,PRIMARY,9, 6TH ST, WEST LYNN ST,2020943,,,,AUSTIN FULL PURPOSE,2020948,CENTRAL,,11/18/1983,600,"1,504",2022,,False,,,,,False,1974,5817c082e052e0422be6c590,,,COA,OK,09/30/2021 05:00:00 AM +0000,,,02/13/2024 03:31:00 PM +0000,POINT (-97.762642 30.274826),Downtown West,False,,,NO
52, MARTIN LUTHER KING JR BLVD / CHESTNUT AVE,TRAFFIC,TURNED_ON,LOC16-000255,5160241,PRIMARY,1, MARTIN LUTHER KING JR BLVD, CHESTNUT AVE,2017834,,,,AUSTIN FULL PURPOSE,2017833,CENTRAL,,06/17/1976,"1,900","2,300",2021,,False,,,,,False,"5492, 873, 910",5817c07be052e0422be6c45c,,,COA,OK,03/30/2022 05:00:00 AM +0000,,,01/10/2024 05:38:00 PM +0000,POINT (-97.71727 30.280438),Airport South,False,,,NO
69, 45TH ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-000340,5159912,PRIMARY,9, 45TH ST, RED RIVER ST,2016296,,,,AUSTIN FULL PURPOSE,2016297,NORTHWEST,,02/01/1977,"4,500",800,2021,,False,,,,,False,"4529, 5394",5817c07ce052e0422be6c47e,,,COA,OK,03/08/2022 06:00:00 AM +0000,,,07/17/2024 05:52:00 PM +0000,POINT (-97.719612 30.304853),Triangle,False,,,NO
18, MARTIN LUTHER KING JR BLVD / NUECES ST,TRAFFIC,TURNED_ON,LOC16-000085,5156697,SECONDARY,9, MARTIN LUTHER KING JR BLVD, NUECES ST,2017732,,21:  MARTIN LUTHER KING JR BLVD / NUECES ST,,AUSTIN FULL PURPOSE,2017733,CENTRAL,,08/31/1958,"1,900",610,2021,APS,False,,,,,False,,5817c079e052e0422be6c418,,,COA,UNKNOWN,06/15/2022 05:00:00 AM +0000,,,05/28/2024 03:51:00 PM +0000,POINT (-97.744186 30.282381),Campus,False,,,NO
33, 24TH ST / SAN ANTONIO ST,TRAFFIC,TURNED_ON,LOC16-000160,5156912,PRIMARY,9, 24TH ST, SAN ANTONIO ST,2017470,,,,AUSTIN FULL PURPOSE,2017383,CENTRAL,,08/31/1958,"2,300",417,2021,APS,False,,,,,False,,5817c07ae052e0422be6c436,,,COA,NO DETECTION,06/14/2017 05:00:00 AM +0000,,,07/18/2024 06:49:00 PM +0000,POINT (-97.742645 30.287769),Campus,False,,,NO
13, KOENIG LN / WOODROW AVE,TRAFFIC,TURNED_ON,LOC16-000060,5158454,PRIMARY,7, KOENIG LN, WOODROW AVE,2011980,,,,AUSTIN FULL PURPOSE,2011981,NORTHWEST,,09/12/1958,"5,900","1,400",2021,,False,,,,,False,"1067, 2424, 2469, 968",5817c079e052e0422be6c40e,,,COA,OK,12/28/2022 06:00:00 AM +0000,,,06/28/2024 12:07:00 PM +0000,POINT (-97.73159 30.330872),Burnet,False,,,NO
202, LAMAR BLVD / 40TH ST,TRAFFIC,TURNED_ON,LOC16-001000,5157046,PRIMARY,"10, 9", LAMAR BLVD, 40TH ST,2016133,,,,AUSTIN FULL PURPOSE,2016194,NORTHWEST,,01/14/1991,"1,001","3,912",2020,,True,05/13/2020 12:00:00 AM,,"4p, 8p",,False,"4830, 4831",5817c082e052e0422be6c586,,,COA,UNKNOWN,08/30/2023 05:00:00 AM +0000,,,07/23/2024 03:17:00 PM +0000,POINT (-97.741386 30.307861),Triangle,False,,,NO
45, RIO GRANDE ST / 29TH ST,TRAFFIC,TURNED_ON,LOC16-000220,5156684,PRIMARY,9, RIO GRANDE ST, 29TH ST,2016897,,,,AUSTIN FULL PURPOSE,2016896,CENTRAL,,08/31/1958,701,"2,900",2021,,False,,,,,False,,5817c07be052e0422be6c44e,,,COA,BROKEN,12/11/2023 06:00:00 AM +0000,,,12/11/2023 11:07:00 PM +0000,POINT (-97.743919 30.295921),Campus,False,,,NO
210, GUADALUPE ST / 15TH ST,TRAFFIC,TURNED_ON,LOC16-001080,5156901,PRIMARY,9, GUADALUPE ST, 15TH ST,2018067,,,,AUSTIN FULL PURPOSE,2018049,CENTRAL,,11/03/2016,300,"1,500",2022,,True,10/31/2019 12:00:00 AM,8p,,,False,,581d0a18c49c19b42ad9ac48,,,COA,BROKEN,12/06/2023 06:00:00 AM +0000,,,11/27/2023 07:56:00 PM +0000,POINT (-97.743 30.2779),15th,False,,,NO
84, ALLANDALE RD / BURNET RD (KOENIG LN),TRAFFIC,TURNED_ON,LOC16-000415,5157162,PRIMARY,7, ALLANDALE RD, BURNET RD,2011816,KOENIG LN,,,AUSTIN FULL PURPOSE,2011817,NORTHWEST,,07/16/1953,"5,900","2,100",2021,,True,,,,,False,"2422, 2472, 5160, 822",5817c07ce052e0422be6c49c,,,COA,BROKEN,05/28/2024 05:00:00 AM +0000,,,07/17/2024 02:24:00 PM +0000,POINT (-97.739822 30.334852),Burnet,False,,,NO
42, GUADALUPE ST / 26TH ST,TRAFFIC,TURNED_ON,LOC16-000205,5157124,PRIMARY,9, GUADALUPE ST, 26TH ST,2019867,,,41:  DEAN KEETON ST / GUADALUPE ST,AUSTIN FULL PURPOSE,2017247,CENTRAL,,01/13/1965,401,"2,520",2022,No Ped Buttons,True,,,4p,4p & Ol4ped advance walk,False,"5863, 5864, 599",5817c07be052e0422be6c448,,,COA,NO DETECTION,06/14/2017 05:00:00 AM +0000,,,06/28/2024 11:12:00 AM +0000,POINT (-97.74128 30.29047),Campus,False,,,NO
28, MARTIN LUTHER KING JR BLVD / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-000135,5158551,PRIMARY,9, MARTIN LUTHER KING JR BLVD, RED RIVER ST,2017958,,,,AUSTIN FULL PURPOSE,2017959,CENTRAL,,12/24/1954,"1,900",400,2021,APS,False,,,,,False,"2761, 5624",5817c07ae052e0422be6c42c,,,COA,OK,06/08/2023 05:00:00 AM +0000,,,07/19/2024 12:42:00 PM +0000,POINT (-97.732193 30.278975),Campus,False,,,NO
57, 32ND ST / DUVAL ST,TRAFFIC,TURNED_ON,LOC16-000280,5158416,PRIMARY,9, 32ND ST, DUVAL ST,2017009,,,,AUSTIN FULL PURPOSE,2017024,CENTRAL,,07/28/1967,"3,114",500,2021,,True,,,8p,,False,"1175, 1258",5817c07be052e0422be6c466,,,COA,OK,06/14/2017 05:00:00 AM +0000,,,07/24/2024 05:58:00 PM +0000,POINT (-97.732887 30.293849),Campus,False,,,NO
25, MARTIN LUTHER KING JR BLVD / CONGRESS AVE (MLK/Capitol Mall),TRAFFIC,TURNED_ON,LOC16-000120,5157629,PRIMARY,9, MARTIN LUTHER KING JR BLVD, CONGRESS AVE,2017917,MLK/Capitol Mall,,,AUSTIN FULL PURPOSE,2017874,CENTRAL,,05/15/1956,"1,800",100,2019,APS,False,,,,,False,5992,5817c07ae052e0422be6c426,,,COA,OK,06/07/2020 05:00:00 AM +0000,,,06/13/2024 07:13:00 PM +0000,POINT (-97.738106 30.280687),Campus,False,,,NO
10, KOENIG LN / GUADALUPE ST,TRAFFIC,TURNED_ON,LOC16-000045,5159393,PRIMARY,4, KOENIG LN, GUADALUPE ST,2012280,,,,AUSTIN FULL PURPOSE,2040437,NORTHWEST,,01/01/1900,"5,510",600,2021,,False,,,,,False,"2427, 4513",5817c079e052e0422be6c408,,,COA,OK,06/12/2024 05:00:00 AM +0000,,,06/25/2024 05:16:00 PM +0000,POINT (-97.723831 30.323502),North Lamar 1,False,,,NO
76, MARTIN LUTHER KING JR BLVD / BRAZOS ST,TRAFFIC,TURNED_ON,LOC16-000375,5157838,PRIMARY,9, MARTIN LUTHER KING JR BLVD, BRAZOS ST,2017944,,,,AUSTIN FULL PURPOSE,2017874,CENTRAL,,01/15/2005,"1,800",100,2021,,False,,,,,False,5992,5817c07ce052e0422be6c48c,,,COA,OK,08/14/2023 05:00:00 AM +0000,,,06/26/2024 03:59:00 PM +0000,POINT (-97.736771 30.280294),Campus,False,,,NO
60, 45TH ST / DUVAL ST,TRAFFIC,TURNED_ON,LOC16-000295,5159359,PRIMARY,9, 45TH ST, DUVAL ST,2016164,,,,AUSTIN FULL PURPOSE,2016185,NORTHWEST,,12/16/1954,"4,500",400,2021,,True,,"4p, 8p",,5 second early walk,False,"1263, 4150, 4919, 4920",5817c07be052e0422be6c46c,,,COA,OK,06/18/2018 05:00:00 AM +0000,,,07/17/2024 05:54:00 PM +0000,POINT (-97.724587 30.306995),Triangle,False,,,NO
205, 6TH ST / CAMPBELL ST,TRAFFIC,TURNED_ON,LOC16-001015,5153995,PRIMARY,9, 6TH ST, CAMPBELL ST,2020944,,,,AUSTIN FULL PURPOSE,2021802,CENTRAL,,03/14/1995,500,"1,600",2022,,False,,,,,False,"3519, 6243",5817c082e052e0422be6c58c,,,COA,NO DETECTION,,,,02/22/2024 07:04:00 PM +0000,POINT (-97.764221 30.275768),Downtown West,False,,,NO
38, GUADALUPE ST / 22ND ST,TRAFFIC,TURNED_ON,LOC16-000185,5157071,PRIMARY,9, GUADALUPE ST, 22ND ST,2017558,,,,AUSTIN FULL PURPOSE,2017636,CENTRAL,,09/17/1965,401,"2,100",2021,APS,True,07/18/2019 12:00:00 AM,,"4p, 8p",,False,1042,5817c07ae052e0422be6c440,,,COA,NO DETECTION,06/14/2017 05:00:00 AM +0000,,,01/15/2024 07:07:00 PM +0000,POINT (-97.741814 30.284998),Campus,False,,,NO
32, 24TH ST / NUECES ST,TRAFFIC,TURNED_ON,LOC16-000155,5156755,PRIMARY,9, 24TH ST, NUECES ST,2017467,,,22:  24TH ST / NUECES ST,AUSTIN FULL PURPOSE,2017380,CENTRAL,,08/31/1958,"2,300",511,2021,APS,False,,,,,False,,5817c07ae052e0422be6c434,,,COA,OK,06/14/2017 05:00:00 AM +0000,,,07/11/2024 06:13:00 PM +0000,POINT (-97.74366 30.287827),Campus,False,,,NO
6, LAMAR BLVD / DENSON DR,TRAFFIC,TURNED_ON,LOC16-000025,5159402,PRIMARY,"4, 7", LAMAR BLVD, DENSON DR,2012025,,,,AUSTIN FULL PURPOSE,2012002,NORTHWEST,,11/18/1970,701,"6,203",2021,APS,False,,,,,True,"476, 617",58164b9af9195edb2a5e3a0f,,,COA,BROKEN,03/08/2024 06:00:00 AM +0000,,,06/28/2024 05:22:00 PM +0000,POINT (-97.723541 30.330378),North Lamar 1,False,,,NO
78, ANDERSON LN / BURNET RD,TRAFFIC,TURNED_ON,LOC16-000385,5158455,PRIMARY,"4, 7", ANDERSON LN, BURNET RD,2011058,,,,AUSTIN FULL PURPOSE,2011086,NORTHWEST,,10/08/1964,"7,900","2,300",2019,,False,,,,,False,,5817c07ce052e0422be6c490,,,COA,OK,07/28/2022 05:00:00 AM +0000,,,06/12/2024 12:40:00 PM +0000,POINT (-97.730896 30.356154),Burnet,False,,,NO
90, BURNET RD / 45TH ST,TRAFFIC,TURNED_ON,LOC16-000445,5156974,PRIMARY,"10, 7, 9", BURNET RD, 45TH ST,2015570,,,,AUSTIN FULL PURPOSE,2015569,NORTHWEST,,12/24/1954,"1,401","4,500",2021,,False,,,,,False,"688, 814",5817c07de052e0422be6c4a8,,,COA,OK,05/17/2022 05:00:00 AM +0000,,,05/28/2024 01:53:00 PM +0000,POINT (-97.74157 30.315401),Triangle,False,,,NO
17, AIRPORT BLVD / DENSON DR,TRAFFIC,TURNED_ON,LOC16-000080,5160231,PRIMARY,4, AIRPORT BLVD, DENSON DR,2040420,,,,AUSTIN FULL PURPOSE,2012133,NORTHEAST,,05/20/1971,101,"6,200",2021,APS,True,05/15/2024 12:00:00 AM,"2p, 6p",4p,8 second walk time - 4 ped implemented in 2023,True,,5817c079e052e0422be6c416,,,COA,OK,11/23/2021 06:00:00 AM +0000,,,06/28/2024 05:19:00 PM +0000,POINT (-97.71608 30.327032),Airport North,False,,,NO
64, 38TH HALF ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-000315,5159923,PRIMARY,9, 38TH HALF ST,IH 35 SVRD,2016920,,,72:  38TH HALF ST / 35 SVRD,AUSTIN FULL PURPOSE,2016921,NORTHWEST,,05/05/1956,"3,820","1,014",2022,,False,,,,,False,,5817c07ce052e0422be6c474,,,TxDOT,OK,12/01/2023 06:00:00 AM +0000,,,06/28/2024 11:56:00 AM +0000,POINT (-97.719772 30.294981),IH 35,False,,,NO
86, 7TH ST / NECHES ST,TRAFFIC,TURNED_ON,LOC16-000425,5157702,PRIMARY,9, 7TH ST, NECHES ST,2018752,,,,AUSTIN FULL PURPOSE,2018753,CENTRAL,,12/01/2021,700,400,2022,APS,True,12/19/2019 12:00:00 AM,"4p, 8p",2p,,False,928,5817c07ce052e0422be6c4a0,,,COA,NO DETECTION,06/14/2017 05:00:00 AM +0000,,,06/05/2024 03:37:00 PM +0000,POINT (-97.737915 30.2677),Downtown,False,,,NO
81, BURNET RD / JUSTIN LN,TRAFFIC,TURNED_ON,LOC16-000400,5157450,PRIMARY,7, BURNET RD, JUSTIN LN,2011424,,,,AUSTIN FULL PURPOSE,2011406,NORTHWEST,,01/06/1967,"2,301","6,900",2021,,True,06/04/2024 12:00:00 AM,"2p, 6p",,,True,"5744, 826",5817c07ce052e0422be6c496,,,COA,BROKEN,05/28/2024 05:00:00 AM +0000,,,06/04/2024 08:37:00 PM +0000,POINT (-97.737526 30.345385),Burnet,False,,,NO
134, 1ST ST / BARTON SPRINGS RD,TRAFFIC,TURNED_ON,LOC16-000665,5155886,PRIMARY,9, 1ST ST, BARTON SPRINGS RD,2019329,,,,AUSTIN FULL PURPOSE,2019330,CENTRAL,,12/24/1954,401,300,2021,APS,True,04/19/2023 12:00:00 AM,,,4 seconds on all approaches,False,"1566, 1656, 1718",5b5c435297428f168b0e868b,,,COA,OK,06/11/2024 05:00:00 AM +0000,,,07/19/2024 01:46:00 PM +0000,POINT (-97.750069 30.258383),Bowtie,False,,,NO
249, 12TH ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-001215,5158165,PRIMARY,9, 12TH ST, RED RIVER ST,2041118,,,,AUSTIN FULL PURPOSE,2018426,CENTRAL,,11/14/1975,"1,100",600,2021,,True,12/19/2019 12:00:00 AM,"4p, 8p","2p, 6p",,False,,5817c083e052e0422be6c5dc,,,COA,NO DETECTION,,,,06/25/2024 06:00:00 PM +0000,POINT (-97.735046 30.27232),Downtown,False,,,NO
213, ENFIELD RD / HARTFORD RD,TRAFFIC,TURNED_ON,LOC16-001045,5154281,PRIMARY,"10, 9", ENFIELD RD, HARTFORD RD,2020593,,,,AUSTIN FULL PURPOSE,2020636,CENTRAL,,10/31/2019,"1,500","1,700",2021,,True,10/31/2019 12:00:00 AM,4p,,,False,"1444, 1513",5817c082e052e0422be6c598,,,COA,OK,07/13/2022 05:00:00 AM +0000,,,10/16/2023 01:11:00 PM +0000,POINT (-97.761864 30.284676),15th,False,,,NO
97, ANDERSON LN / MOPAC EXPY SVRD,TRAFFIC,TURNED_ON,LOC16-000480,5156412,SECONDARY,10, ANDERSON LN, MOPAC EXPY SVRD,2012470,,98:  SPICEWOOD SPRINGS RD / MOPAC EXPY SVRD,,AUSTIN FULL PURPOSE,2012359,NORTHWEST,,07/29/1981,"7,800","3,331",2022,APS,False,,,,,False,,5b5c434f97428f168b0e8677,,,TxDOT,BROKEN,09/11/2017 05:00:00 AM +0000,,,11/02/2023 11:42:00 AM +0000,POINT (-97.744011 30.361246),Burnet,False,,,NO
124, LAMAR BLVD / BLUEBONNET LN,TRAFFIC,TURNED_ON,LOC16-000615,5152555,PRIMARY,5, LAMAR BLVD, BLUEBONNET LN,2023744,,,,AUSTIN FULL PURPOSE,2023743,SOUTH,,05/07/1969,"2,401","2,261",2022,,True,,"4p, 8p",,5 second early walk,False,"2255, 5879, 772",5817c07ee052e0422be6c4ec,,,COA,OK,10/05/2021 05:00:00 AM +0000,,,07/18/2024 06:41:00 PM +0000,POINT (-97.777184 30.246923),SOLA,False,,,NO
108, LAMAR BLVD / 24TH ST,TRAFFIC,TURNED_ON,LOC16-000535,5155404,PRIMARY,"10, 9", LAMAR BLVD, 24TH ST,2019777,,,,AUSTIN FULL PURPOSE,2019776,CENTRAL,,12/24/1954,"1,301","2,300",2021,APS,True,05/14/2020 12:00:00 AM,,"4p, 8p",,False,"4153, 4154",5817c07de052e0422be6c4cc,,,COA,OK,01/06/2023 06:00:00 AM +0000,,,06/20/2024 03:54:00 PM +0000,POINT (-97.75277 30.288534),Downtown West,False,,,NO
113, 38TH ST / SHOAL CREEK BLVD,TRAFFIC,TURNED_ON,LOC16-000560,5156083,PRIMARY,10, 38TH ST, SHOAL CREEK BLVD,2019871,,,,AUSTIN FULL PURPOSE,2016224,NORTHWEST,,03/10/1976,"3,800","1,306",2021,APS,True,03/25/2020 12:00:00 AM,"4p, 8p",,,False,,5817c07ee052e0422be6c4d6,,,COA,OK,12/03/2019 06:00:00 AM +0000,,,07/25/2024 02:45:00 PM +0000,POINT (-97.747505 30.307089),Triangle,False,,,NO
101, PEARCE LN / KELLAM RD,TRAFFIC,TURNED_ON,LOC16-000500,5168571,PRIMARY,2, PEARCE LN, KELLAM RD,5057724,,,,AUSTIN 2 MILE ETJ,5056221,SOUTH,,10/10/2016,"6,601","13,400",2020,,False,,,,,False,,5b5c435197428f168b0e867f,,,COA,BROKEN,02/23/2023 06:00:00 AM +0000,,,06/24/2024 11:21:00 AM +0000,POINT (-97.611196 30.163688),Del Valle,False,,,NO
105, LAMAR BLVD / 34TH ST,TRAFFIC,TURNED_ON,LOC16-000520,5156542,PRIMARY,"10, 9", LAMAR BLVD, 34TH ST,2019817,,,,AUSTIN FULL PURPOSE,2016468,NORTHWEST,,12/24/1954,"1,001","3,400",2021,,False,,,,,False,"2913, 807",5817c07de052e0422be6c4c6,,,COA,OK,05/25/2018 05:00:00 AM +0000,,,06/20/2024 03:03:00 PM +0000,POINT (-97.744713 30.3027),Triangle,False,,,NO
231, CONGRESS AVE / CUMBERLAND RD,TRAFFIC,TURNED_ON,LOC16-001135,5155154,PRIMARY,3, CONGRESS AVE, CUMBERLAND RD,2023979,,,,AUSTIN FULL PURPOSE,2023978,SOUTH,,05/29/1980,101,"2,514",2020,,True,,,4p,EB & WB Ped 5 sec LPI.,False,"526, 571",5817c083e052e0422be6c5bc,,,COA,OK,11/07/2014 06:00:00 AM +0000,,,07/08/2024 06:17:00 PM +0000,POINT (-97.756363 30.235508),SOCO,False,,,NO
243, 12TH ST / RIO GRANDE ST,TRAFFIC,TURNED_ON,LOC16-001190,5156242,PRIMARY,9, 12TH ST, RIO GRANDE ST,2018215,,,,AUSTIN FULL PURPOSE,2018216,CENTRAL,,12/24/1954,"1,200",700,2022,APS,True,12/19/2019 12:00:00 AM,"4p, 8p","2p, 6p",,False,,5817c083e052e0422be6c5d2,,,COA,OK,12/13/2022 06:00:00 AM +0000,,,12/16/2023 04:16:00 AM +0000,POINT (-97.74736 30.275765),12th,False,,,NO
141, CONGRESS AVE / MARY ST,TRAFFIC,TURNED_ON,LOC16-000700,5155759,PRIMARY,"3, 9", CONGRESS AVE, MARY ST,2022484,,,,AUSTIN FULL PURPOSE,2022483,NORTHEAST,,03/19/1971,101,"1,800",2021,APS,True,12/15/2016 12:00:00 AM,,"4p, 8p",EB & WB Ped 7 sec LPI.,False,574,5817c07fe052e0422be6c50e,,,COA,OK,01/02/2019 06:00:00 AM +0000,,,06/25/2024 06:08:00 PM +0000,POINT (-97.751305 30.245146),SOCO,False,,,NO
250, GUADALUPE ST / 11TH ST,TRAFFIC,TURNED_ON,LOC16-001220,5156673,PRIMARY,9, GUADALUPE ST, 11TH ST,2018361,,,,AUSTIN FULL PURPOSE,2018344,CENTRAL,,12/24/1954,301,"1,100",2022,,True,12/19/2019 12:00:00 AM,8p,"2p, 6p",,False,,5817c083e052e0422be6c5de,,,COA,NO DETECTION,06/16/2017 05:00:00 AM +0000,,,06/25/2024 02:49:00 PM +0000,POINT (-97.744583 30.273706),Downtown,False,,,NO
211, ENFIELD RD / WINSTED LN,TRAFFIC,TURNED_ON,LOC16-001035,5153892,PRIMARY,10, ENFIELD RD, WINSTED LN,2020595,,,212:  NEWFIELD LN / ENFIELD RD,AUSTIN FULL PURPOSE,2020544,CENTRAL,,11/03/1975,"1,300","2,008",2022,APS,False,,,,,False,,5b5c435597428f168b0e869e,,,TxDOT,BROKEN,12/06/2023 06:00:00 AM +0000,,,06/10/2024 01:13:00 PM +0000,POINT (-97.76461 30.286291),15th,False,,,NO
136, CESAR CHAVEZ ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-000675,5158088,SECONDARY,3, CESAR CHAVEZ ST,IH 35 SVRD,2019198,,135:  CESAR CHAVEZ ST / 35 SVRD,,AUSTIN FULL PURPOSE,2019187,CENTRAL,,03/09/1979,100,800,2022,,False,,,,,False,,5817c07fe052e0422be6c504,,,TxDOT,NO DETECTION,,,,06/24/2024 02:29:00 PM +0000,POINT (-97.735786 30.260996),Downtown,False,,,NO
214, ENFIELD RD / WEST LYNN ST,TRAFFIC,TURNED_ON,LOC16-001050,5154815,PRIMARY,"10, 9", ENFIELD RD, WEST LYNN ST,2020655,,,,AUSTIN FULL PURPOSE,2020656,CENTRAL,,08/02/1951,"1,500","1,600",2021,,False,,,,,False,1446,5817c082e052e0422be6c59a,,,COA,OK,07/26/2022 05:00:00 AM +0000,,,01/30/2024 03:24:00 PM +0000,POINT (-97.75782 30.282774),15th,False,,,NO
126, LAMAR BLVD / TREADWELL ST,TRAFFIC,TURNED_ON,LOC16-000625,5154433,PRIMARY,9, LAMAR BLVD, TREADWELL ST,2021302,,,,AUSTIN FULL PURPOSE,2021301,SOUTH,,04/21/1972,"1,301",800,2021,APS,True,11/19/2019 12:00:00 AM,,"4p, 8p",,False,"5396, 5635",5817c07ee052e0422be6c4f0,,,COA,BROKEN,12/22/2023 06:00:00 AM +0000,,,07/25/2024 03:48:00 PM +0000,POINT (-97.76149 30.256052),SOLA,False,,,NO
111, 35TH ST / JEFFERSON ST,TRAFFIC,TURNED_ON,LOC16-000550,5155479,PRIMARY,10, 35TH ST, JEFFERSON ST,2016154,,,,AUSTIN FULL PURPOSE,2016155,NORTHWEST,,03/21/1955,"3,500","1,700",2021,,False,,,,,False,"1864, 1996",5817c07ee052e0422be6c4d2,,,COA,UNKNOWN,12/14/2020 06:00:00 AM +0000,,,07/17/2024 10:47:00 PM +0000,POINT (-97.751602 30.3078),Triangle,False,,,NO
228, CONGRESS AVE / ELIZABETH ST,TRAFFIC,TURNED_ON,LOC16-001120,5155942,PRIMARY,9, CONGRESS AVE, ELIZABETH ST,2022393,,,,AUSTIN FULL PURPOSE,2022416,NORTHEAST,,11/08/2007,101,"1,500",2020,APS,True,12/15/2016 12:00:00 AM,,"4p, 8p",EB & WB Ped 7 sec LPI.,False,"4026, 4029",5817c083e052e0422be6c5b6,,,COA,OK,08/01/2022 05:00:00 AM +0000,,,07/09/2024 01:28:00 PM +0000,POINT (-97.749939 30.248924),SOCO,False,,,NO
239, PLEASANT VALLEY RD / ELMONT DR,TRAFFIC,TURNED_ON,LOC16-001175,5160122,PRIMARY,3, PLEASANT VALLEY RD, ELMONT DR,2022668,,,,AUSTIN FULL PURPOSE,2022667,NORTHEAST,,10/03/1996,"2,424","1,100",2021,,False,,,,,False,1363,5817c083e052e0422be6c5cc,,,COA,OK,06/11/2024 05:00:00 AM +0000,,,06/25/2024 06:20:00 PM +0000,POINT (-97.719551 30.238802),Downtown East,False,,,NO
224, 15TH ST / TRINITY ST,TRAFFIC,TURNED_ON,LOC16-001100,5157976,PRIMARY,9, 15TH ST, TRINITY ST,2018253,,,,AUSTIN FULL PURPOSE,2018181,CENTRAL,,03/16/1963,"1,400",300,2022,,True,10/31/2019 12:00:00 AM,4p,,,False,2518,5817c083e052e0422be6c5ae,,,COA,OK,03/18/2022 05:00:00 AM +0000,,,07/19/2024 12:46:00 PM +0000,POINT (-97.736031 30.275942),15th,False,,,NO
130, BARTON SPRINGS RD / AZIE MORTON RD,TRAFFIC,TURNED_ON,LOC16-000645,5153923,PRIMARY,"5, 9", BARTON SPRINGS RD, AZIE MORTON RD,2041226,,,,AUSTIN FULL PURPOSE,2021140,CENTRAL,,08/22/1975,401,"1,901",2021,APS,False,,,,,False,2202,5817c07ee052e0422be6c4f8,,,COA,OK,08/21/2023 05:00:00 AM +0000,,,07/09/2024 06:23:00 PM +0000,POINT (-97.764984 30.264769),SOLA,False,,,NO
